provider,model,condition_case_id,case_id,artifact_id,study_family,source_id,source_owner,ecosystem,case_type,condition,expected_behavior,pilot_status,run_status,resume_status,credential_env,credential_available,content_boundary,raw_output_path,evidence_boundary
deepseek,deepseek-v4-flash,ext-art-122-bnd::skillops_normalized,ext-art-122-bnd,ext-art-122,mcp_and_tool_recipes,github-mcp-server,github,github,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-122-bnd::skillops_ablation,ext-art-122-bnd,ext-art-122,mcp_and_tool_recipes,github-mcp-server,github,github,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-122-risk::original_freeform,ext-art-122-risk,ext-art-122,mcp_and_tool_recipes,github-mcp-server,github,github,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-122-risk::skillops_normalized,ext-art-122-risk,ext-art-122,mcp_and_tool_recipes,github-mcp-server,github,github,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-122-risk::skillops_ablation,ext-art-122-risk,ext-art-122,mcp_and_tool_recipes,github-mcp-server,github,github,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-124-pos::original_freeform,ext-art-124-pos,ext-art-124,mcp_and_tool_recipes,github-mcp-server,github,github,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-124-pos::skillops_normalized,ext-art-124-pos,ext-art-124,mcp_and_tool_recipes,github-mcp-server,github,github,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-124-pos::skillops_ablation,ext-art-124-pos,ext-art-124,mcp_and_tool_recipes,github-mcp-server,github,github,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-124-neg::original_freeform,ext-art-124-neg,ext-art-124,mcp_and_tool_recipes,github-mcp-server,github,github,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-124-neg::skillops_normalized,ext-art-124-neg,ext-art-124,mcp_and_tool_recipes,github-mcp-server,github,github,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-124-neg::skillops_ablation,ext-art-124-neg,ext-art-124,mcp_and_tool_recipes,github-mcp-server,github,github,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-124-bnd::original_freeform,ext-art-124-bnd,ext-art-124,mcp_and_tool_recipes,github-mcp-server,github,github,boundary_clarification,original_freeform,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-124-bnd::skillops_normalized,ext-art-124-bnd,ext-art-124,mcp_and_tool_recipes,github-mcp-server,github,github,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-124-bnd::skillops_ablation,ext-art-124-bnd,ext-art-124,mcp_and_tool_recipes,github-mcp-server,github,github,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-124-risk::original_freeform,ext-art-124-risk,ext-art-124,mcp_and_tool_recipes,github-mcp-server,github,github,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-124-risk::skillops_normalized,ext-art-124-risk,ext-art-124,mcp_and_tool_recipes,github-mcp-server,github,github,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-124-risk::skillops_ablation,ext-art-124-risk,ext-art-124,mcp_and_tool_recipes,github-mcp-server,github,github,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-130-pos::original_freeform,ext-art-130-pos,ext-art-130,mcp_and_tool_recipes,github-mcp-server,github,github,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-130-pos::skillops_normalized,ext-art-130-pos,ext-art-130,mcp_and_tool_recipes,github-mcp-server,github,github,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-130-pos::skillops_ablation,ext-art-130-pos,ext-art-130,mcp_and_tool_recipes,github-mcp-server,github,github,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-130-neg::original_freeform,ext-art-130-neg,ext-art-130,mcp_and_tool_recipes,github-mcp-server,github,github,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-130-neg::skillops_normalized,ext-art-130-neg,ext-art-130,mcp_and_tool_recipes,github-mcp-server,github,github,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-130-neg::skillops_ablation,ext-art-130-neg,ext-art-130,mcp_and_tool_recipes,github-mcp-server,github,github,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-130-bnd::original_freeform,ext-art-130-bnd,ext-art-130,mcp_and_tool_recipes,github-mcp-server,github,github,boundary_clarification,original_freeform,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-130-bnd::skillops_normalized,ext-art-130-bnd,ext-art-130,mcp_and_tool_recipes,github-mcp-server,github,github,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-130-bnd::skillops_ablation,ext-art-130-bnd,ext-art-130,mcp_and_tool_recipes,github-mcp-server,github,github,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-130-risk::original_freeform,ext-art-130-risk,ext-art-130,mcp_and_tool_recipes,github-mcp-server,github,github,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-130-risk::skillops_normalized,ext-art-130-risk,ext-art-130,mcp_and_tool_recipes,github-mcp-server,github,github,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-130-risk::skillops_ablation,ext-art-130-risk,ext-art-130,mcp_and_tool_recipes,github-mcp-server,github,github,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-131-pos::original_freeform,ext-art-131-pos,ext-art-131,mcp_and_tool_recipes,github-mcp-server,github,github,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-131-pos::skillops_normalized,ext-art-131-pos,ext-art-131,mcp_and_tool_recipes,github-mcp-server,github,github,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-131-pos::skillops_ablation,ext-art-131-pos,ext-art-131,mcp_and_tool_recipes,github-mcp-server,github,github,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-131-neg::original_freeform,ext-art-131-neg,ext-art-131,mcp_and_tool_recipes,github-mcp-server,github,github,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-131-neg::skillops_normalized,ext-art-131-neg,ext-art-131,mcp_and_tool_recipes,github-mcp-server,github,github,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-131-neg::skillops_ablation,ext-art-131-neg,ext-art-131,mcp_and_tool_recipes,github-mcp-server,github,github,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-131-bnd::original_freeform,ext-art-131-bnd,ext-art-131,mcp_and_tool_recipes,github-mcp-server,github,github,boundary_clarification,original_freeform,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-131-bnd::skillops_normalized,ext-art-131-bnd,ext-art-131,mcp_and_tool_recipes,github-mcp-server,github,github,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-131-bnd::skillops_ablation,ext-art-131-bnd,ext-art-131,mcp_and_tool_recipes,github-mcp-server,github,github,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-131-risk::original_freeform,ext-art-131-risk,ext-art-131,mcp_and_tool_recipes,github-mcp-server,github,github,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-131-risk::skillops_normalized,ext-art-131-risk,ext-art-131,mcp_and_tool_recipes,github-mcp-server,github,github,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-131-risk::skillops_ablation,ext-art-131-risk,ext-art-131,mcp_and_tool_recipes,github-mcp-server,github,github,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-137-pos::original_freeform,ext-art-137-pos,ext-art-137,mcp_and_tool_recipes,github-mcp-server,github,github,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-137-pos::skillops_normalized,ext-art-137-pos,ext-art-137,mcp_and_tool_recipes,github-mcp-server,github,github,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-137-pos::skillops_ablation,ext-art-137-pos,ext-art-137,mcp_and_tool_recipes,github-mcp-server,github,github,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-137-neg::original_freeform,ext-art-137-neg,ext-art-137,mcp_and_tool_recipes,github-mcp-server,github,github,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
